Date,Account,Category,Tags,Expense amount,Income amount,Currency,In main currency,Main currency,Description
13/09/13,Cash,Naveen Mobiles,,150.00,0,INR,150.00,INR,
13/09/13,Cash,provision,,20.00,0,INR,20.00,INR,
13/09/13,Cash,Bike,,200.00,0,INR,200.00,INR,
14/09/13,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
14/09/13,Cash,Household App,,450.00,0,INR,450.00,INR,
14/09/13,Cash,Household App,,450.00,0,INR,450.00,INR,
14/09/13,Cash,Home & Utilities,,495.00,0,INR,495.00,INR,
15/09/13,Cash,healthy food,,480.00,0,INR,480.00,INR,
16/09/13,Cash,travel,,30.00,0,INR,30.00,INR,
16/09/13,Cash,healthy food,,190.00,0,INR,190.00,INR,
16/09/13,Cash,lux food,,420.00,0,INR,420.00,INR,
16/09/13,Cash,naveen cosmetic,,70.00,0,INR,70.00,INR,
16/09/13,Cash,lux food,,30.00,0,INR,30.00,INR,
16/09/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
17/09/13,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
17/09/13,Cash,lux food,,30.00,0,INR,30.00,INR,
18/09/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
18/09/13,Cash,lux food,,30.00,0,INR,30.00,INR,
18/09/13,Cash,healthy food,,210.00,0,INR,210.00,INR,
19/09/13,Cash,Hotel Food,,25.00,0,INR,25.00,INR,
19/09/13,Cash,Amb Home,,"2,000.00",0,INR,"2,000.00",INR,
19/09/13,Cash,lux food,,45.00,0,INR,45.00,INR,
20/09/13,Cash,healthy food,,140.00,0,INR,140.00,INR,
20/09/13,Cash,provision,,25.00,0,INR,25.00,INR,
20/09/13,Cash,vegetable,,55.00,0,INR,55.00,INR,
20/09/13,Cash,lux food,,40.00,0,INR,40.00,INR,
21/09/13,Cash,travel,,240.00,0,INR,240.00,INR,
21/09/13,Cash,medical,,250.00,0,INR,250.00,INR,
21/09/13,Cash,vegetable,,121.00,0,INR,121.00,INR,
21/09/13,Cash,lux food,,13.00,0,INR,13.00,INR,
21/09/13,Cash,medical,,174.00,0,INR,174.00,INR,
21/09/13,Cash,mdu house money,,"1,000.00",0,INR,"1,000.00",INR,
21/09/13,Cash,San Pkt Money,,"2,000.00",0,INR,"2,000.00",INR,
21/09/13,Cash,Entertainment,,230.00,0,INR,230.00,INR,
21/09/13,Cash,healthy food,,175.00,0,INR,175.00,INR,
21/09/13,Cash,medical,,760.00,0,INR,760.00,INR,
21/09/13,Cash,medical,,"1,425.00",0,INR,"1,425.00",INR,
22/09/13,Cash,Household App,,15.00,0,INR,15.00,INR,
22/09/13,Cash,Bike,,210.00,0,INR,210.00,INR,
22/09/13,Cash,Household App,,"1,600.00",0,INR,"1,600.00",INR,
22/09/13,Cash,vegetable,,10.00,0,INR,10.00,INR,
22/09/13,Cash,provision,,47.00,0,INR,47.00,INR,
22/09/13,Cash,provision,,"1,231.00",0,INR,"1,231.00",INR,
22/09/13,Cash,provision,,395.00,0,INR,395.00,INR,
23/09/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
23/09/13,Cash,medical,,136.00,0,INR,136.00,INR,
24/09/13,Cash,travel,,120.00,0,INR,120.00,INR,
24/09/13,Cash,medical,,250.00,0,INR,250.00,INR,
24/09/13,Cash,travel,,120.00,0,INR,120.00,INR,
24/09/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
24/09/13,Cash,medical,,390.00,0,INR,390.00,INR,
24/09/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
25/09/13,Cash,Naveen Mobiles,,106.00,0,INR,106.00,INR,
25/09/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
25/09/13,Cash,vegetable,,33.00,0,INR,33.00,INR,
25/09/13,Cash,healthy food,,240.00,0,INR,240.00,INR,
26/09/13,Cash,lux food,,10.00,0,INR,10.00,INR,
26/09/13,Cash,Bike,,200.00,0,INR,200.00,INR,
27/09/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
27/09/13,Cash,vegetable,,40.00,0,INR,40.00,INR,
27/09/13,Cash,healthy food,,290.00,0,INR,290.00,INR,
27/09/13,Cash,lux food,,76.00,0,INR,76.00,INR,
28/09/13,Cash,provision,,100.00,0,INR,100.00,INR,
28/09/13,Cash,healthy food,,225.00,0,INR,225.00,INR,
28/09/13,Cash,lux food,,173.00,0,INR,173.00,INR,
28/09/13,Cash,San Cosmetic,,665.00,0,INR,665.00,INR,
28/09/13,Cash,Household App,,20.00,0,INR,20.00,INR,
28/09/13,Cash,Amb Home,,"10,000.00",0,INR,"10,000.00",INR,
28/09/13,Cash,vegetable,,10.00,0,INR,10.00,INR,
28/09/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
28/09/13,Cash,healthy food,,85.00,0,INR,85.00,INR,
28/09/13,Cash,Non-Food Prov,,34.00,0,INR,34.00,INR,
28/09/13,Cash,Naveen Mobiles,,"1,122.00",0,INR,"1,122.00",INR,
28/09/13,Cash,San Cosmetic,,150.00,0,INR,150.00,INR,
28/09/13,Cash,San Cosmetic,,48.00,0,INR,48.00,INR,
29/09/13,Cash,lux food,,10.00,0,INR,10.00,INR,
29/09/13,Cash,healthy food,,25.00,0,INR,25.00,INR,
29/09/13,Cash,vegetable,,133.00,0,INR,133.00,INR,
29/09/13,Cash,provision,,16.00,0,INR,16.00,INR,
29/09/13,Cash,healthy food,,235.00,0,INR,235.00,INR,
29/09/13,Cash,MDU EB,,"2,260.00",0,INR,"2,260.00",INR,
30/09/13,Cash,healthy food,,90.00,0,INR,90.00,INR,
30/09/13,Cash,Credit Card,,"10,312.00",0,INR,"10,312.00",INR,
30/09/13,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
30/09/13,Cash,mdu house money,,300.00,0,INR,300.00,INR,
01/10/13,Cash,healthy food,,20.00,0,INR,20.00,INR,
01/10/13,Cash,vegetable,,3.00,0,INR,3.00,INR,
01/10/13,Cash,vegetable,,10.00,0,INR,10.00,INR,
01/10/13,Cash,medical,,238.00,0,INR,238.00,INR,
01/10/13,Cash,travel,,110.00,0,INR,110.00,INR,
01/10/13,Cash,medical,,650.00,0,INR,650.00,INR,
01/10/13,Cash,medical,,535.00,0,INR,535.00,INR,
01/10/13,Cash,Household App,,65.00,0,INR,65.00,INR,
01/10/13,Cash,travel,,110.00,0,INR,110.00,INR,
01/10/13,Cash,provision,,16.00,0,INR,16.00,INR,
02/10/13,Cash,Household App,,"1,500.00",0,INR,"1,500.00",INR,
02/10/13,Cash,vegetable,,98.00,0,INR,98.00,INR,
02/10/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
02/10/13,Cash,healthy food,,280.00,0,INR,280.00,INR,
02/10/13,Cash,San Mobile,,254.00,0,INR,254.00,INR,
02/10/13,Cash,healthy food,,80.00,0,INR,80.00,INR,
04/10/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
04/10/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
04/10/13,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
05/10/13,Cash,Household App,,56.00,0,INR,56.00,INR,
05/10/13,Cash,Non-Food Prov,,94.00,0,INR,94.00,INR,
05/10/13,Cash,vegetable,,12.00,0,INR,12.00,INR,
05/10/13,Cash,lux food,,39.00,0,INR,39.00,INR,
05/10/13,Cash,vegetable,,72.00,0,INR,72.00,INR,
05/10/13,Cash,naveen cosmetic,,130.00,0,INR,130.00,INR,
05/10/13,Cash,Household App,,30.00,0,INR,30.00,INR,
05/10/13,Cash,Bike,,30.00,0,INR,30.00,INR,
05/10/13,Cash,lux food,,20.00,0,INR,20.00,INR,
05/10/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
05/10/13,Cash,San Cosmetic,,122.00,0,INR,122.00,INR,
06/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
06/10/13,Cash,healthy food,,320.00,0,INR,320.00,INR,
06/10/13,Cash,vegetable,,15.00,0,INR,15.00,INR,
06/10/13,Cash,Naveen Mobiles,,150.00,0,INR,150.00,INR,
06/10/13,Cash,lux food,,30.00,0,INR,30.00,INR,
06/10/13,Cash,Entertainment,,200.00,0,INR,200.00,INR,
07/10/13,Cash,lux food,,20.00,0,INR,20.00,INR,
07/10/13,Cash,lux food,,110.00,0,INR,110.00,INR,
07/10/13,Cash,provision,,108.00,0,INR,108.00,INR,
08/10/13,Cash,vegetable,,10.00,0,INR,10.00,INR,
08/10/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
08/10/13,Cash,Bike,,200.00,0,INR,200.00,INR,
08/10/13,Cash,healthy food,,24.00,0,INR,24.00,INR,
08/10/13,Cash,provision,,16.00,0,INR,16.00,INR,
08/10/13,Cash,lux food,,15.00,0,INR,15.00,INR,
08/10/13,Cash,healthy food,,110.00,0,INR,110.00,INR,
08/10/13,Cash,travel,,200.00,0,INR,200.00,INR,
08/10/13,Cash,medical,,796.00,0,INR,796.00,INR,
08/10/13,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
08/10/13,Cash,healthy food,,235.00,0,INR,235.00,INR,
09/10/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
09/10/13,Cash,lux food,,15.00,0,INR,15.00,INR,
10/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
10/10/13,Cash,mdu house money,,300.00,0,INR,300.00,INR,
10/10/13,Cash,provision,,66.00,0,INR,66.00,INR,
12/10/13,Cash,vegetable,,81.00,0,INR,81.00,INR,
12/10/13,Cash,lux food,,30.00,0,INR,30.00,INR,
12/10/13,Cash,provision,,132.00,0,INR,132.00,INR,
12/10/13,Cash,provision,,70.00,0,INR,70.00,INR,
12/10/13,Cash,lux food,,61.00,0,INR,61.00,INR,
12/10/13,Cash,healthy food,,45.00,0,INR,45.00,INR,
12/10/13,Cash,mdu house money,,"1,000.00",0,INR,"1,000.00",INR,
12/10/13,Cash,San Pkt Money,,"1,500.00",0,INR,"1,500.00",INR,
12/10/13,Cash,healthy food,,190.00,0,INR,190.00,INR,
12/10/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
12/10/13,Cash,medical,,212.00,0,INR,212.00,INR,
12/10/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
12/10/13,Cash,vegetable,,42.00,0,INR,42.00,INR,
13/10/13,Cash,vegetable,,20.00,0,INR,20.00,INR,
13/10/13,Cash,Hotel Food,,65.00,0,INR,65.00,INR,
13/10/13,Cash,lux food,,15.00,0,INR,15.00,INR,
14/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
15/10/13,Cash,provision,,60.00,0,INR,60.00,INR,
15/10/13,Cash,vegetable,,10.00,0,INR,10.00,INR,
15/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
16/10/13,Cash,medical,,750.00,0,INR,750.00,INR,
16/10/13,Cash,travel,,126.00,0,INR,126.00,INR,
16/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
16/10/13,Cash,travel,,114.00,0,INR,114.00,INR,
16/10/13,Cash,Knowledge,,46.00,0,INR,46.00,INR,
17/10/13,Cash,Naveen Mobiles,,30.00,0,INR,30.00,INR,
17/10/13,Cash,provision,,36.00,0,INR,36.00,INR,
17/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
19/10/13,Cash,AMB EB,,"1,296.00",0,INR,"1,296.00",INR,
19/10/13,Cash,Naveen Mobiles,,28.00,0,INR,28.00,INR,
19/10/13,Cash,Naveen Mobiles,,"1,470.00",0,INR,"1,470.00",INR,
19/10/13,Cash,San Mobile,,150.00,0,INR,150.00,INR,
19/10/13,Cash,lic prem,,"7,245.00",0,INR,"7,245.00",INR,
19/10/13,Cash,healthy food,,160.00,0,INR,160.00,INR,
19/10/13,Cash,Home & Utilities,,32.00,0,INR,32.00,INR,
19/10/13,Cash,vegetable,,55.00,0,INR,55.00,INR,
20/10/13,Cash,healthy food,,240.00,0,INR,240.00,INR,
20/10/13,Cash,vegetable,,21.00,0,INR,21.00,INR,
20/10/13,Cash,travel,,352.00,0,INR,352.00,INR,
20/10/13,Cash,travel,,890.00,0,INR,890.00,INR,
20/10/13,Cash,Household App,,45.00,0,INR,45.00,INR,
20/10/13,Cash,water,,70.00,0,INR,70.00,INR,
20/10/13,Cash,Home & Utilities,,30.00,0,INR,30.00,INR,
20/10/13,Cash,provision,,39.00,0,INR,39.00,INR,
21/10/13,Cash,travel,,120.00,0,INR,120.00,INR,
21/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
21/10/13,Cash,provision,,50.00,0,INR,50.00,INR,
21/10/13,Cash,lux food,,50.00,0,INR,50.00,INR,
22/10/13,Cash,provision,,16.00,0,INR,16.00,INR,
22/10/13,Cash,lux food,,70.00,0,INR,70.00,INR,
22/10/13,Cash,travel,,250.00,0,INR,250.00,INR,
22/10/13,Cash,medical,,800.00,0,INR,800.00,INR,
22/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
23/10/13,Cash,travel,,170.00,0,INR,170.00,INR,
23/10/13,Cash,Naveen Mobiles,,45.00,0,INR,45.00,INR,
23/10/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
23/10/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
23/10/13,Cash,travel,,"1,122.00",0,INR,"1,122.00",INR,
24/10/13,Cash,healthy food,,330.00,0,INR,330.00,INR,
24/10/13,Cash,lux food,,20.00,0,INR,20.00,INR,
25/10/13,Cash,Home & Utilities,,36.00,0,INR,36.00,INR,
26/10/13,Cash,lux food,,30.00,0,INR,30.00,INR,
26/10/13,Cash,Home & Utilities,,36.00,0,INR,36.00,INR,
26/10/13,Cash,travel,,382.00,0,INR,382.00,INR,
27/10/13,Cash,medical,,"2,000.00",0,INR,"2,000.00",INR,
27/10/13,Cash,travel,,100.00,0,INR,100.00,INR,
27/10/13,Cash,lux food,,25.00,0,INR,25.00,INR,
27/10/13,Cash,San Pkt Money,,"2,000.00",0,INR,"2,000.00",INR,
27/10/13,Cash,healthy food,,70.00,0,INR,70.00,INR,
27/10/13,Cash,healthy food,,220.00,0,INR,220.00,INR,
28/10/13,Cash,travel,,20.00,0,INR,20.00,INR,
28/10/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
28/10/13,Cash,lux food,,25.00,0,INR,25.00,INR,
28/10/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
28/10/13,Cash,provision,,35.00,0,INR,35.00,INR,
28/10/13,Cash,healthy food,,100.00,0,INR,100.00,INR,
28/10/13,Cash,Bike,,200.00,0,INR,200.00,INR,
28/10/13,Cash,Amb Home,,108.00,0,INR,108.00,INR,
29/10/13,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
29/10/13,Cash,naveen cosmetic,,200.00,0,INR,200.00,INR,
29/10/13,Cash,lux food,,30.00,0,INR,30.00,INR,
30/10/13,Cash,lux food,,100.00,0,INR,100.00,INR,
30/10/13,Cash,Non-Food Prov,,52.00,0,INR,52.00,INR,
30/10/13,Cash,lux food,,22.00,0,INR,22.00,INR,
30/10/13,Cash,lux food,,19.00,0,INR,19.00,INR,
30/10/13,Cash,lux food,,285.00,0,INR,285.00,INR,
30/10/13,Cash,Non-Food Prov,,164.00,0,INR,164.00,INR,
31/10/13,Cash,Naveen Mobiles,,150.00,0,INR,150.00,INR,
31/10/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
31/10/13,Cash,Credit Card,,"9,854.00",0,INR,"9,854.00",INR,
31/10/13,Cash,Amb Home,,"10,000.00",0,INR,"10,000.00",INR,
01/11/13,Cash,provision,,18.00,0,INR,18.00,INR,
01/11/13,Cash,lux food,,165.00,0,INR,165.00,INR,
01/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
01/11/13,Cash,Household App,,60.00,0,INR,60.00,INR,
01/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
01/11/13,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
01/11/13,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
01/11/13,Cash,vegetable,,67.00,0,INR,67.00,INR,
01/11/13,Cash,Home & Utilities,,20.00,0,INR,20.00,INR,
01/11/13,Cash,Hotel Food,,390.00,0,INR,390.00,INR,
01/11/13,Cash,Naveen Mobiles,,74.00,0,INR,74.00,INR,
01/11/13,Cash,San Mobile,,74.00,0,INR,74.00,INR,
03/11/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
04/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
05/11/13,Cash,medical,,95.00,0,INR,95.00,INR,
05/11/13,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
05/11/13,Cash,office snacks,,300.00,0,INR,300.00,INR,
05/11/13,Cash,provision,,32.00,0,INR,32.00,INR,
05/11/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
06/11/13,Cash,Hotel Food,,37.00,0,INR,37.00,INR,
06/11/13,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
06/11/13,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
06/11/13,Cash,healthy food,,60.00,0,INR,60.00,INR,
06/11/13,Cash,provision,,30.00,0,INR,30.00,INR,
06/11/13,Cash,lux food,,10.00,0,INR,10.00,INR,
07/11/13,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
07/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
08/11/13,Cash,Hotel Food,,52.00,0,INR,52.00,INR,
09/11/13,Cash,Hotel Food,,44.00,0,INR,44.00,INR,
09/11/13,Cash,Hotel Food,,90.00,0,INR,90.00,INR,
09/11/13,Cash,provision,,18.00,0,INR,18.00,INR,
09/11/13,Cash,medical,,175.00,0,INR,175.00,INR,
09/11/13,Cash,Household App,,112.00,0,INR,112.00,INR,
09/11/13,Cash,provision,,220.00,0,INR,220.00,INR,
09/11/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
09/11/13,Cash,Knowledge,,20.00,0,INR,20.00,INR,
10/11/13,Cash,Knowledge,,5.00,0,INR,5.00,INR,
10/11/13,Cash,Household App,,100.00,0,INR,100.00,INR,
11/11/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
11/11/13,Cash,Hotel Food,,47.00,0,INR,47.00,INR,
11/11/13,Cash,healthy food,,75.00,0,INR,75.00,INR,
11/11/13,Cash,lic prem,,682.00,0,INR,682.00,INR,
11/11/13,Cash,Bike,,200.00,0,INR,200.00,INR,
11/11/13,Cash,healthy food,,170.00,0,INR,170.00,INR,
12/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
12/11/13,Cash,vegetable,,20.00,0,INR,20.00,INR,
12/11/13,Cash,travel refund,,980.00,0,INR,980.00,INR,
13/11/13,Cash,provision,,30.00,0,INR,30.00,INR,
13/11/13,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
13/11/13,Cash,lux food,,15.00,0,INR,15.00,INR,
13/11/13,Cash,lux food,,15.00,0,INR,15.00,INR,
13/11/13,Cash,lux food,,45.00,0,INR,45.00,INR,
14/11/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
15/11/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
15/11/13,Cash,Hotel Food,,64.00,0,INR,64.00,INR,
16/11/13,Cash,naveen cosmetic,,60.00,0,INR,60.00,INR,
16/11/13,Cash,lux food,,40.00,0,INR,40.00,INR,
16/11/13,Cash,Household App,,610.00,0,INR,610.00,INR,
16/11/13,Cash,Household App,,557.00,0,INR,557.00,INR,
16/11/13,Cash,Gold Gms,,1.71,0,INR,1.71,INR,
16/11/13,Cash,naveen cosmetic,,130.00,0,INR,130.00,INR,
16/11/13,Cash,provision,,35.00,0,INR,35.00,INR,
17/11/13,Cash,provision,,9.00,0,INR,9.00,INR,
17/11/13,Cash,vegetable,,29.00,0,INR,29.00,INR,
17/11/13,Cash,provision,,142.00,0,INR,142.00,INR,
18/11/13,Cash,Naveen Mobiles,,150.00,0,INR,150.00,INR,
18/11/13,Cash,lux food,,195.00,0,INR,195.00,INR,
19/11/13,Cash,lux food,,40.00,0,INR,40.00,INR,
19/11/13,Cash,provision,,76.00,0,INR,76.00,INR,
19/11/13,Cash,Hotel Food,,37.00,0,INR,37.00,INR,
19/11/13,Cash,provision,,45.00,0,INR,45.00,INR,
20/11/13,Cash,provision,,60.00,0,INR,60.00,INR,
20/11/13,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
21/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
21/11/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
22/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
22/11/13,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
23/11/13,Cash,healthy food,,30.00,0,INR,30.00,INR,
23/11/13,Cash,Naveen Mobiles,,"1,460.00",0,INR,"1,460.00",INR,
23/11/13,Cash,MDU EB,,20.00,0,INR,20.00,INR,
23/11/13,Cash,lux food,,22.00,0,INR,22.00,INR,
23/11/13,Cash,provision,,60.00,0,INR,60.00,INR,
23/11/13,Cash,Home & Utilities,,9.00,0,INR,9.00,INR,
23/11/13,Cash,water,,40.00,0,INR,40.00,INR,
24/11/13,Cash,lux food,,25.00,0,INR,25.00,INR,
24/11/13,Cash,provision,,27.00,0,INR,27.00,INR,
24/11/13,Cash,Knowledge,,20.00,0,INR,20.00,INR,
25/11/13,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
25/11/13,Cash,naveen cosmetic,,45.00,0,INR,45.00,INR,
25/11/13,Cash,travel,,382.00,0,INR,382.00,INR,
25/11/13,Cash,provision,,27.00,0,INR,27.00,INR,
26/11/13,Cash,Hotel Food,,13.00,0,INR,13.00,INR,
26/11/13,Cash,Naveen Mobiles,,129.00,0,INR,129.00,INR,
26/11/13,Cash,lux food,,10.00,0,INR,10.00,INR,
26/11/13,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
26/11/13,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
26/11/13,Cash,travel,,22.00,0,INR,22.00,INR,
27/11/13,Cash,lux food,,133.00,0,INR,133.00,INR,
27/11/13,Cash,healthy food,,276.00,0,INR,276.00,INR,
27/11/13,Cash,travel,,7.00,0,INR,7.00,INR,
27/11/13,Cash,medical,,"10,026.00",0,INR,"10,026.00",INR,
27/11/13,Cash,provision,,27.00,0,INR,27.00,INR,
27/11/13,Cash,naveen cosmetic,,249.00,0,INR,249.00,INR,
27/11/13,Cash,Household App,,30.00,0,INR,30.00,INR,
27/11/13,Cash,San Cosmetic,,206.00,0,INR,206.00,INR,
28/11/13,Cash,naveen cosmetic,,250.00,0,INR,250.00,INR,
28/11/13,Cash,Household App,,18.00,0,INR,18.00,INR,
28/11/13,Cash,Knowledge,,60.00,0,INR,60.00,INR,
28/11/13,Cash,lux food,,10.00,0,INR,10.00,INR,
28/11/13,Cash,provision,,10.00,0,INR,10.00,INR,
28/11/13,Cash,Home & Utilities,,18.00,0,INR,18.00,INR,
29/11/13,Cash,Amb Home,,"14,500.00",0,INR,"14,500.00",INR,
29/11/13,Cash,travel,,50.00,0,INR,50.00,INR,
29/11/13,Cash,travel,,92.00,0,INR,92.00,INR,
29/11/13,Cash,travel,,300.00,0,INR,300.00,INR,
29/11/13,Cash,Hotel Food,,200.00,0,INR,200.00,INR,
29/11/13,Cash,travel,,300.00,0,INR,300.00,INR,
30/11/13,Cash,lux food,,20.00,0,INR,20.00,INR,
30/11/13,Cash,Household App,,5.00,0,INR,5.00,INR,
30/11/13,Cash,Credit Card,,"18,148.00",0,INR,"18,148.00",INR,
30/11/13,Cash,provision,,31.00,0,INR,31.00,INR,
30/11/13,Cash,medical,,"5,280.00",0,INR,"5,280.00",INR,
01/12/13,Cash,travel,,752.00,0,INR,752.00,INR,
01/12/13,Cash,travel,,52.00,0,INR,52.00,INR,
01/12/13,Cash,travel,,50.00,0,INR,50.00,INR,
01/12/13,Cash,travel,,40.00,0,INR,40.00,INR,
01/12/13,Cash,vegetable,,132.00,0,INR,132.00,INR,
01/12/13,Cash,travel,,100.00,0,INR,100.00,INR,
01/12/13,Cash,lux food,,160.00,0,INR,160.00,INR,
02/12/13,Cash,medical,,296.00,0,INR,296.00,INR,
02/12/13,Cash,lux food,,10.00,0,INR,10.00,INR,
02/12/13,Cash,lux food,,50.00,0,INR,50.00,INR,
02/12/13,Cash,travel,,80.00,0,INR,80.00,INR,
02/12/13,Cash,Knowledge,,4.00,0,INR,4.00,INR,
03/12/13,Cash,provision,,10.00,0,INR,10.00,INR,
03/12/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
03/12/13,Cash,Knowledge,,60.00,0,INR,60.00,INR,
03/12/13,Cash,vegetable,,92.00,0,INR,92.00,INR,
03/12/13,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
03/12/13,Cash,Household App,,250.00,0,INR,250.00,INR,
03/12/13,Cash,mdu house money,,300.00,0,INR,300.00,INR,
03/12/13,Cash,travel,,26.00,0,INR,26.00,INR,
03/12/13,Cash,Bike,,205.00,0,INR,205.00,INR,
03/12/13,Cash,office snacks,,50.00,0,INR,50.00,INR,
03/12/13,Cash,provision,,143.00,0,INR,143.00,INR,
04/12/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
04/12/13,Cash,Knowledge,,25.00,0,INR,25.00,INR,
04/12/13,Cash,vegetable,,33.00,0,INR,33.00,INR,
04/12/13,Cash,provision,,75.00,0,INR,75.00,INR,
04/12/13,Cash,lux food,,230.00,0,INR,230.00,INR,
04/12/13,Cash,medical,,175.00,0,INR,175.00,INR,
04/12/13,Cash,provision,,27.00,0,INR,27.00,INR,
05/12/13,Cash,provision,,188.00,0,INR,188.00,INR,
05/12/13,Cash,Non-Food Prov,,93.00,0,INR,93.00,INR,
05/12/13,Cash,healthy food,,13.00,0,INR,13.00,INR,
05/12/13,Cash,mdu house money,,200.00,0,INR,200.00,INR,
05/12/13,Cash,healthy food,,80.00,0,INR,80.00,INR,
05/12/13,Cash,provision,,33.00,0,INR,33.00,INR,
06/12/13,Cash,Naveen Mobiles,,150.00,0,INR,150.00,INR,
06/12/13,Cash,travel,,9.00,0,INR,9.00,INR,
06/12/13,Cash,Home & Utilities,,26.00,0,INR,26.00,INR,
06/12/13,Cash,San Mobile,,184.00,0,INR,184.00,INR,
06/12/13,Cash,vegetable,,60.00,0,INR,60.00,INR,
06/12/13,Cash,lux food,,19.00,0,INR,19.00,INR,
06/12/13,Cash,Bike,,270.00,0,INR,270.00,INR,
06/12/13,Cash,provision,,147.00,0,INR,147.00,INR,
06/12/13,Cash,lux food,,36.00,0,INR,36.00,INR,
06/12/13,Cash,travel,,9.00,0,INR,9.00,INR,
07/12/13,Cash,provision,,90.00,0,INR,90.00,INR,
07/12/13,Cash,Household App,,270.00,0,INR,270.00,INR,
07/12/13,Cash,vegetable,,60.00,0,INR,60.00,INR,
07/12/13,Cash,travel,,15.00,0,INR,15.00,INR,
07/12/13,Cash,lux food,,32.00,0,INR,32.00,INR,
07/12/13,Cash,travel,,9.00,0,INR,9.00,INR,
07/12/13,Cash,Household App,,40.00,0,INR,40.00,INR,
07/12/13,Cash,naveen cosmetic,,81.00,0,INR,81.00,INR,
07/12/13,Cash,travel,,13.00,0,INR,13.00,INR,
07/12/13,Cash,lux food,,165.00,0,INR,165.00,INR,
07/12/13,Cash,provision,,28.00,0,INR,28.00,INR,
08/12/13,Cash,Hotel Food,,8.00,0,INR,8.00,INR,
08/12/13,Cash,travel,,670.00,0,INR,670.00,INR,
08/12/13,Cash,Knowledge,,25.00,0,INR,25.00,INR,
08/12/13,Cash,lux food,,26.00,0,INR,26.00,INR,
08/12/13,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
